"","logFC","logCPM","PValue","FDR"
"IGSF10",-2.68877234042154,0.88302158934903,1.86926737785524e-47,4.96266926626727e-46
"PRDM6",-2.28052404058245,1.04137712038441,1.9395498342413e-47,5.14493685249246e-46
"SEMA3E",-3.67525989978957,-0.0675739160883048,2.06398370409151e-47,5.46583714697092e-46
"AC012085.2",-3.97832186461446,-0.782103340924638,2.09931005927759e-47,5.55473221966139e-46
"MAF",-1.69939788437198,4.43251413294763,2.18564959684554e-47,5.77834541532561e-46
"LINC01135",-1.75177118432755,-2.40483724936735,2.36553992076969e-47,6.24870424054154e-46
"NOS1",-3.37475546994007,0.14241226201114,2.4260958145423e-47,6.40331203582581e-46
"TMPRSS2",-1.38348298878727,7.82153216667822,2.67595261920328e-47,7.05687571773699e-46
"SCN3A",-2.23995229126392,-0.337176511715361,2.83589671363699e-47,7.4724341012455e-46
"RASL12",-1.68308469654929,2.93317379187161,2.9547679490523e-47,7.77916531786745e-46
"CES3",-2.18015126571117,5.63093056354344,3.07786653181736e-47,8.0965060232894e-46
"ASPG",-2.7736121208181,1.42233817169188,3.12805687251225e-47,8.22168891624623e-46
"TARID",-2.15709565951316,-1.6442481512334,3.6646753167235e-47,9.62411365596389e-46
"ACAT1",-1.28857518161767,5.94183917396403,3.66897540748178e-47,9.62740365851926e-46
"BCL2L11",-1.02324726040786,4.71163087108775,4.0935468608755e-47,1.07325664710074e-45
"SVILP1",-1.82228732215645,-0.630206052215726,4.10297583271732e-47,1.07483677846632e-45
"PROKR1",-2.78249290535223,-3.11016134640432,4.59880007185478e-47,1.20348862592146e-45
"AL359736.2",-3.07695921653938,-3.2182315942275,5.37439513632203e-47,1.40209137524213e-45
"ANO10",-1.06207670270874,5.55592682432024,5.48361303068798e-47,1.42940417886572e-45
"MGAT4A",-1.26014539323131,6.03927087301313,5.94906946712842e-47,1.54690495205751e-45
"STUM",-3.16887277206152,1.95559897134744,6.01054712589611e-47,1.56160538937858e-45
"AL121974.1",-5.67691172034245,-3.09760226088536,6.04544539030869e-47,1.56938172732968e-45
"NUGGC",-2.51689887502245,0.221794192535294,6.32402504732864e-47,1.64035240821227e-45
"CAPN2",-1.17049933260155,7.97182905999166,7.81516478302518e-47,2.02380738516487e-45
"PTK2B",-1.26188097082308,5.85795082921123,8.25752597341267e-47,2.13486103173508e-45
"GYPC",-1.74373360987746,3.31271414405574,8.34907572925843e-47,2.1567649183521e-45
"DNAJC28",-1.52890529463502,-0.427325891627099,9.66067602330291e-47,2.49150806207517e-45
"TBC1D1",-1.11169069218647,5.85972292988649,9.81736461520553e-47,2.52985318342731e-45
"GLRA4",-2.69307581010883,-0.946556040219372,9.94613046581134e-47,2.56094620869094e-45
"TMEM130",-2.47109975967052,-0.177445960037911,1.06489520574446e-46,2.73967705497431e-45
"C14orf132",-2.05710469996739,2.70324943478388,1.09157902357123e-46,2.80604199281414e-45
"SLC23A3",-1.79122085907612,1.04224744586368,1.14368696744008e-46,2.93521546404017e-45
"GNG8",-2.46773304600925,-2.65133441959326,1.17754453877864e-46,3.0196562186391e-45
"ACTG1P22",-3.00415424871116,-2.39031575283302,1.2464475552636e-46,3.19116836413637e-45
"NRSN1",-3.30157742326347,-2.53189871577735,1.38671799812751e-46,3.54454544618466e-45
"KLRB1",-1.93134649489288,1.52374164357911,1.49986459760958e-46,3.83065660729826e-45
"SPOCK3",-3.82059752035276,-1.84605598912312,1.68376815779477e-46,4.28994253300081e-45
"LGR4",-1.26554244858457,6.2744141169052,1.70007484783822e-46,4.32799876452481e-45
"AC068189.1",-2.67216847153549,-2.86248521475372,1.76083945542925e-46,4.47908219930567e-45
"MRGPRF-AS1",-2.53492395792347,-2.99467122289319,1.96653801517361e-46,4.98626288229373e-45
"CCDC158",-2.07079620507225,-1.56026988093213,2.1439193991741e-46,5.42296601906384e-45
"AL022318.1",-2.86172646370287,-2.89429298595562,2.37135878191559e-46,5.99346703976474e-45
"RASGEF1C",-3.02209755106678,-1.9928000220681,2.51122983056282e-46,6.34190919560121e-45
"IL10RB",-1.08554058173677,5.70519347167834,2.68989695264786e-46,6.77686717902742e-45
"SLC30A4",-1.4633929544403,3.17695291425416,3.1782664110362e-46,7.98814405122249e-45
"MOCS1",-1.62366446236927,3.39084590211329,3.80258579680641e-46,9.53453119670675e-45
"TMEM30B",-1.1234976468047,6.09482136768889,4.35946275259524e-46,1.09135108353995e-44
"A2M-AS1",-1.79234746924003,-0.797981265550567,4.38087371758971e-46,1.09584278194625e-44
"OSBPL1A",-1.63953453547246,4.43611987928678,6.52541827590356e-46,1.62713133062842e-44
"AL121949.2",-3.70909277927135,-2.96854590899805,6.76267225506228e-46,1.68496139238314e-44
"SCP2",-1.11248218208949,7.06493319774805,8.54247256660937e-46,2.12505776218024e-44
"LRRC66",-1.82017255272424,3.02708457486559,9.76419366926286e-46,2.42325350033795e-44
"PLCD3",-1.56738675587496,6.86225192762867,1.06785848570942e-45,2.64430491857901e-44
"SYT10",-3.48775991985579,-2.73340317698109,1.06800021400526e-45,2.64430491857901e-44
"FAM163A",-2.12587879778109,-0.900287463143135,1.22264814467719e-45,3.02483342480709e-44
"SOS2",-1.05583536189204,5.20022617885402,1.29179714332484e-45,3.19340744515349e-44
"PCSK7",-1.15233141029325,5.77306160807392,1.41685938893787e-45,3.49436679740158e-44
"AL691432.2",-1.15020847993421,1.91411448562044,1.45560295022177e-45,3.5871188772509e-44
"ATP8A2",-1.86220900518055,-0.449444732045623,1.57416992817471e-45,3.8738353827741e-44
"MFAP4",-2.1798268318205,5.72817177361353,1.5976792865333e-45,3.92805305054059e-44
"PER3",-1.77984373332706,3.32001913291742,1.61178846674449e-45,3.95966042222851e-44
"FEZ1",-1.63906720244358,2.38513571282078,1.82627554031867e-45,4.47962136221177e-44
"MEIS1",-1.9515420936076,3.21631786912826,1.87607279248552e-45,4.59819765190031e-44
"EPB41L4B",-1.29876861235531,6.80363984859666,1.89927453233839e-45,4.65145583722224e-44
"UGT2B15",-3.02905614130422,2.78946857936969,2.69083397302067e-45,6.5849355313433e-44
"SLC9A2",-2.21055860171462,4.7180624995885,2.76539286438605e-45,6.75170454130979e-44
"MARCKS",-1.17554278295504,7.55397424726856,3.7167176857613e-45,9.05337408220947e-44
"LINC01634",-2.88233000029717,-3.44335478204555,3.76047785359212e-45,9.15291038740645e-44
"SLC8A2",-2.89097394203483,0.316448777089809,3.81293414216905e-45,9.27344329126611e-44
"TXNIP",-1.54601417508392,8.91462585159989,3.99281716142769e-45,9.70346712161422e-44
"PRKAR2B",-2.01056901758386,3.04219029400861,5.11848106395078e-45,1.2363010111116e-43
"AF165147.1",-2.46091771773443,-1.71028004935215,5.25311963345726e-45,1.26785186080837e-43
"CD22",-2.62191912369706,1.94187692332482,5.58434514138206e-45,1.34676500802812e-43
"SEMA3G",-1.94558703631673,2.75511935723974,5.69414156155263e-45,1.37219690582862e-43
"UGT2A3",-3.19729511167469,4.40972952227365,5.8835003165626e-45,1.41674866997837e-43
"POU3F4",-4.14355929501235,-3.39152946080929,6.14992116648667e-45,1.47864885397879e-43
"CYSLTR1",-1.81731646068305,0.808830942741237,6.82494347728655e-45,1.63969915800695e-43
"ANKRD33B",-1.93040083292367,0.88515402804195,7.01740749170262e-45,1.68465771189484e-43
"GPR119",-3.55853350699143,-3.59771741717615,7.59791601368999e-45,1.82263447699702e-43
"CPXM2",-2.42788036876955,3.67250567630041,7.9649640706116e-45,1.90923452111405e-43
"BCL2",-1.6942232160183,3.36696726820066,8.14125591295169e-45,1.9485355913476e-43
"AC120042.3",-3.24285297150599,-1.59053911351918,8.3656177292058e-45,2.00071885631188e-43
"MFAP5",-2.67171789305524,3.39901753192541,8.61407750097459e-45,2.05858207631082e-43
"SIGLEC8",-2.32061679737322,-0.0334355055496031,9.10704090684629e-45,2.17474484784577e-43
"RGS2",-1.92046289306884,4.56389701963152,9.36805566209664e-45,2.23538506444576e-43
"FERMT2",-1.88575792427602,4.65867743973036,9.56359109441444e-45,2.28032100713838e-43
"TLR10",-2.42471401583984,0.0969856277028681,1.1553596714435e-44,2.75066149961677e-43
"FGF14-AS2",-2.16298017176077,-1.23095179997089,1.25659790940779e-44,2.98718568486985e-43
"SLC8A1",-1.6777943321618,3.44797936170212,1.26865225453344e-44,3.01357373514849e-43
"FAM13C",-1.86359963437284,0.675188443424742,1.29599530255985e-44,3.07621184025345e-43
"GPA33",-1.81881853456238,8.18783934258713,1.36301038287456e-44,3.23285187884055e-43
"TMEM74",-2.41396460644996,-2.22149520197264,1.37670187181169e-44,3.26287638680771e-43
"MYORG",-1.2259546473121,6.47259628361177,1.37972828242359e-44,3.2675978730591e-43
"KCTD9",-1.35364506965739,4.70701714263583,1.59724359475692e-44,3.77424958034071e-43
"FAM189A2",-2.32148055863674,0.419541675770807,1.61442553243079e-44,3.81199894215889e-43
"LINC01055",-2.61121863809275,-2.73479032808625,1.63532130705205e-44,3.85845452230734e-43
"BMP5",-2.58484708683427,1.44828043797946,2.20056806331354e-44,5.18438082209282e-43
"HCFC2",-1.22567266644805,3.09645770146467,2.23513594537652e-44,5.26189641745757e-43
"LY9",-2.14334096414643,0.846603739929669,2.63217920012886e-44,6.19199087637163e-43
"AC130371.2",-1.97068982589753,-1.31024333938018,2.67033549802379e-44,6.27707659144834e-43
"AC009133.3",-2.56469078103944,-2.44627499147436,2.75617070784053e-44,6.47402982697442e-43
"AL355607.1",-3.0152294962098,-3.30481668484108,2.90032805136211e-44,6.80758277315624e-43
"EPHA5",-2.86252525524084,-2.61238706404825,3.13884947966241e-44,7.35650382870731e-43
"AMOTL1",-1.98159062990341,4.22700448166218,3.28321416025766e-44,7.68914640215125e-43
"PPP1R3C",-2.30759294445887,1.61266499961127,3.48567479016879e-44,8.1451866601925e-43
"IGSF3",-1.21515943238422,4.86864660022574,3.53528399256271e-44,8.25500570414145e-43
"LINC01752",-2.42837039129029,0.412760138809138,3.66586215988762e-44,8.5535881253567e-43
"CCL28",-2.14374751449485,5.10892419930099,3.72345980598805e-44,8.68156942070705e-43
"CLMP",-2.01557162533627,3.79017624584946,4.05365771749479e-44,9.43752455923454e-43
"AL135905.1",-1.62055337431487,0.420179456138469,4.09660344563922e-44,9.53048546819439e-43
"HBB",-2.60580225353819,4.52024895217826,4.28025600082903e-44,9.94309763486701e-43
"ZEB1",-1.85810667179524,4.26119239636521,4.62131330415374e-44,1.07274909050793e-42
"AC002398.2",-3.35566517207634,-3.24883798255371,5.88922579201109e-44,1.36306454539931e-42
"B3GALT5",-2.65802948023277,5.41771280791221,7.72239061347404e-44,1.781327999473e-42
"NIPAL1",-1.32524661559862,4.86849705915381,7.72455720975536e-44,1.781327999473e-42
"RHEX",-2.31838944947604,-0.331359622346254,8.11508815459166e-44,1.87002173645525e-42
"ADRB2",-1.97732782030953,-0.0938035817462703,8.65595632672201e-44,1.99030297110719e-42
"NPR1",-1.74510586318316,2.27275358765718,8.72572167406351e-44,2.00488527162682e-42
"ZNF229",-2.11813679882721,-0.767953550248663,9.13712639239994e-44,2.09484204727933e-42
"CORO2B",-2.18094166227742,0.644167527697336,9.65847615496826e-44,2.20956000842804e-42
"SNAP91",-3.16351005626134,-1.50790333775553,1.04227245193866e-43,2.38267102562214e-42
"RIMKLA",-1.51403224899779,3.73158543757421,1.27846108751261e-43,2.91627589442497e-42
"TGFB1I1",-1.54087628547116,5.03685067769509,1.36809488188923e-43,3.11848640718084e-42
"ZNF835",-2.08136652437811,-1.23938473244492,1.38822059589413e-43,3.16208026575942e-42
"PRICKLE2",-1.78141720512611,2.78085310099771,1.42220598476384e-43,3.23715804586772e-42
"AC144831.1",-1.9328665150341,-0.237212440862186,1.54731577559755e-43,3.5193914541723e-42
"MGAT4C",-3.35435790860108,-2.41545512855927,1.91541533551039e-43,4.33479345951144e-42
"MEF2C",-1.6171175168393,3.66401024193629,1.95624109062594e-43,4.42085298827935e-42
"KLHDC8B",-1.47842168439012,3.28036828634262,2.25060698592394e-43,5.07157107748182e-42
"SSPN",-1.79068319218056,3.538226994448,2.36700663302038e-43,5.32627069494393e-42
"MAGI3",-1.11335366035894,4.70556336710838,2.37652070480303e-43,5.34387321187488e-42
"RPL15P21",-2.27192510343965,-2.77958026267986,2.47387833170291e-43,5.55883628260954e-42
"PPP2R2B",-2.14288209882328,-0.153833980828633,2.60091691467907e-43,5.84013987814185e-42
"TST",-1.42945033320865,7.46673466518114,2.9150853985412e-43,6.5224003538323e-42
"ATP13A4",-2.51620643892068,0.457505391971827,3.25839385435074e-43,7.28538124844324e-42
"VPS4B",-1.06080819200213,5.96503486875891,3.46098703882207e-43,7.73288285130875e-42
"CLIP4",-2.07243119054725,2.26198559669338,3.64229479806044e-43,8.13222753039741e-42
"KIF13B",-1.30149599050456,6.5089783078843,3.76759085473819e-43,8.40603798543387e-42
"P2RY8",-1.71790856542891,2.21544334749616,3.89341988096996e-43,8.68065026813576e-42
"GSTM2",-1.53568862487831,2.1174324249549,3.92325318039811e-43,8.74099701892225e-42
"AC093627.6",-2.82753609269082,-2.45316203450148,4.02056475485409e-43,8.95149417195949e-42
"GNG12",-1.11536537890938,7.18431448146705,4.17199023284104e-43,9.28209066381316e-42
"ACADM",-1.30569988765482,5.38513521430376,5.22107351180515e-43,1.15916637707983e-41
"WDR7",-1.11197924010654,3.75486062526397,6.78276515307196e-43,1.50061554258405e-41
"WASHC2C",-1.05634070765408,4.69237322212713,6.87567985800705e-43,1.51904443184627e-41
"NLGN4X",-2.11416297000125,0.650138560484804,7.58243172036131e-43,1.67401652928983e-41
"PER1",-1.58304600335189,4.76657888569657,7.61561654154314e-43,1.68016880863807e-41
"AC009831.1",-1.16590380455465,-0.701503250711893,8.88796203666065e-43,1.95405278096186e-41
"TMEM155",-2.27630893373838,-2.36442416402244,9.41018966518145e-43,2.06742783096021e-41
"ARRB1",-1.09067453293497,5.27656348696455,1.03845322288673e-42,2.2783231021292e-41
"AL359711.2",-1.59100652006645,-1.3352730225544,1.08663584635407e-42,2.38179145320429e-41
"PTCHD1",-3.14479902470636,0.183634139518932,1.08712160146887e-42,2.38179145320429e-41
"FAM162A",-1.1073050965888,6.23418584200002,1.09480800999177e-42,2.39696947052459e-41
"AC007495.1",-2.57209884619108,-2.79659641400114,1.13843804201328e-42,2.49076683250176e-41
"FAM107B",-1.51175949932814,5.64742445565549,1.24773499036012e-42,2.72611974761046e-41
"CYP2B7P",-2.60701367722303,0.152036625285968,1.25612948677603e-42,2.74256384766518e-41
"PPP1R16B",-1.76453667498755,3.13005357756114,1.3161947471147e-42,2.86776142383412e-41
"ABCA6",-2.43300641939953,0.806969652484961,1.33633449259591e-42,2.90963581148054e-41
"PDGFD",-1.64413871882869,2.64078396780714,1.34191689451847e-42,2.91977826780455e-41
"CFP",-1.75255847315647,1.17338933526264,1.38580373285179e-42,3.01319320935902e-41
"SLC22A17",-1.7582678625076,2.59916987361553,1.50042689321121e-42,3.25569964541358e-41
"CROT",-1.2463266288182,3.89050961364234,1.72771912379013e-42,3.74631642264253e-41
"GPR37L1",-1.6240491626877,1.4214454802508,1.83119711151414e-42,3.96797053114308e-41
"SCUBE1",-1.94529762394183,1.92811007194272,2.13068626598808e-42,4.61060076721653e-41
"ZNF671",-1.561348079996,0.883742756246012,2.48059846628735e-42,5.36410317217087e-41
"PARM1",-1.56461587805542,7.62816046092119,2.50116731970478e-42,5.40488229353167e-41
"CACNA2D1",-2.09457448299794,2.42377000940067,2.57923841333139e-42,5.56977984910312e-41
"TP73-AS1",-1.67378549406793,2.03742423741916,2.66408122020637e-42,5.74906543647404e-41
"CASP5",-2.10546515435803,2.90649549468262,2.71859523353202e-42,5.86270165276295e-41
"OLFML2A",-1.47542701330345,4.23094980957861,2.97338017265053e-42,6.39904630753053e-41
"RELN",-2.66517492815997,1.08446404035806,3.30977699401699e-42,7.10365384320508e-41
"LRRC75A",-1.2144813803443,4.63439831728973,3.69167324875065e-42,7.91255311721705e-41
"ALDOB",-3.11117101946396,6.15300329516819,3.74818383879119e-42,8.02822861145288e-41
"AL162424.1",-2.15414526557452,-3.06381415699586,4.57857618131824e-42,9.78693892397748e-41
"CMBL",-1.73832307321434,6.42773564749429,4.64889231820884e-42,9.93052434139092e-41
"TDRD10",-1.70717465110502,-1.4890143802773,4.72761117229428e-42,1.00918526869117e-40
"AP003071.4",-2.3202370943504,-0.719491528128177,4.95816856098875e-42,1.05768682881376e-40
"ROPN1",-3.23014676963933,-2.99551053975723,5.26247069140237e-42,1.12108723232283e-40
"KRT9",-3.01027593119286,-2.92489187791628,5.62507045618628e-42,1.19752594961114e-40
"NBEA",-2.40793610654987,1.81799055018974,5.70707170969147e-42,1.21416509443961e-40
"CACNA1H",-1.93143715287594,4.58506875236231,5.96591721914702e-42,1.26837969518514e-40
"OSTN-AS1",-2.84216684446908,-3.32488598809642,7.23888030802393e-42,1.53798214910155e-40
"FAM13B",-1.06983112546667,4.24347653918733,7.62920052890317e-42,1.61873292350328e-40
"IGHV3OR16-6",-3.07103668458099,-1.89298733454457,7.72696022387181e-42,1.63727601846266e-40
"ZNF582-AS1",-1.78437345920166,-1.30359747719961,7.95391358331869e-42,1.68423587022646e-40
"GCNT4",-2.16218927957049,1.12361916548599,8.53194336432869e-42,1.80542321975376e-40
"HTR3E",-3.30794135118028,-1.60589130487564,9.79380336724738e-42,2.06966976442439e-40
"GIMAP8",-1.56443755941112,2.84437931133497,1.13314183382231e-41,2.38980974338773e-40
"AQP7",-1.93991652572519,1.79606963015965,1.17396199659096e-41,2.47424825605726e-40
"CALD1",-1.94086900561836,7.8332928639787,1.2350743774379e-41,2.6013136537597e-40
"LINC01140",-2.00793475463047,-1.18978334633284,1.49744832698491e-41,3.15182444999562e-40
"AL034346.1",-2.08812299278908,-2.5375977439392,1.55148530334939e-41,3.26338716303044e-40
"CTSS",-1.17279379181653,8.01225597026121,1.62335255704388e-41,3.41001179087017e-40
"SCG2",-2.33615011934784,2.14311669808311,1.77178513488552e-41,3.71933606421517e-40
"LINC02441",-2.35433766976556,1.19426224965877,1.83773215575678e-41,3.85265242181978e-40
"CCL15-CCL14",-2.04323405185713,-0.306086128756107,1.95930375662892e-41,4.10207313341136e-40
"PLD5",-3.24162248061291,-3.03832310888021,2.17496815534309e-41,4.55058072395724e-40
"MT1E",-2.43376632609154,5.64137438202192,2.24462272018848e-41,4.69320751812804e-40
"VPREB3",-2.48685748978196,-0.16155716182883,2.42528407981363e-41,5.06424322098824e-40
"AC016596.1",-1.5948936920946,-2.08577800538637,2.70360792229728e-41,5.63424044123602e-40
"CNRIP1",-1.47572283670599,2.27759225965198,2.72817101807666e-41,5.68168140897138e-40
"SUSD6",-1.01592207873732,6.16310632750465,2.7367824499415e-41,5.69586086567864e-40
"AL136309.2",-1.80165461161833,-2.4303161356214,2.91386418104608e-41,6.06041547543046e-40
"CD48",-1.86228885616977,3.24984854503724,3.0684523553657e-41,6.37773784625452e-40
"SKIDA1",-1.94450574116038,-1.40868060277348,3.11496525499776e-41,6.46590652438529e-40
"MYPN",-2.53469104657518,-0.888943614508057,3.11952394100519e-41,6.47111752253295e-40
"CD79A",-2.51245291630768,3.50919521040042,3.14420298208967e-41,6.51375769266615e-40
"RIMS4",-3.44909757155129,-1.03142558201148,3.21694143054309e-41,6.66008064319448e-40
"IGKV1OR2-108",-2.86541779189042,1.02948325694761,3.32396775121706e-41,6.87265138509166e-40
"POLD4",-1.09455950738432,4.76640620480397,3.54843762551192e-41,7.3271758106404e-40
"SLC4A10",-3.04035004328494,0.0904134078754636,3.74284038272134e-41,7.72355037304476e-40
"TRIM9",-2.32075763227495,0.358202804608387,3.8954839106154e-41,8.0280510885892e-40
"AC119396.1",-2.08193055082837,-1.11812435747981,4.00177617445068e-41,8.24172846671579e-40
"EFHC2",-2.41385334528388,-0.655621231607534,4.05598859518038e-41,8.34793796009992e-40
"ATL1",-1.28187745751667,2.54770186391489,4.06645895634756e-41,8.3640389197844e-40
"RECK",-1.43348719779017,2.63515860246021,4.64980128433617e-41,9.53903714130082e-40
"IGKV1-12",-3.12608281406486,0.144898242819866,4.65724372257116e-41,9.54810518670931e-40
"SLC44A4",-1.45806439544796,8.34981191765703,6.30124027944183e-41,1.28601475548066e-39
"AC015908.2",-2.21981468038846,-1.72009991322854,6.64345704990984e-41,1.35323493602709e-39
"SERTAD4-AS1",-1.85326849916931,0.290191438104419,8.10028935892221e-41,1.64892037188421e-39
"AC092834.1",-3.41568862652387,-2.24149981413517,8.87327495435589e-41,1.80510866473255e-39
"AC024651.1",-3.9092206387097,-3.34865261415827,9.28638091019046e-41,1.88793199546748e-39
"U91328.1",-1.15164587732071,1.38772191595137,9.63981955363144e-41,1.9572674753077e-39
"MEP1A",-2.31906619884345,7.16384601557432,1.07787570515121e-40,2.18570777617728e-39
"TLL1",-2.39768654305052,-0.0581814898554971,1.08275159763785e-40,2.19418673663712e-39
"AC106881.1",-1.79683230963097,-2.08658002706654,1.11128947168802e-40,2.25057488968203e-39
"AC009414.2",-1.33510122680182,-0.604434448623801,1.14859890884447e-40,2.32464351871385e-39
"CRHBP",-2.41341533796018,-1.99121220405004,1.33482854550708e-40,2.69637073134304e-39
