"","logFC","logCPM","PValue","FDR"
"AC111152.3",1.17742186419814,-1.53104513955774,3.27183329909905e-07,8.20047833545707e-07
"EN1",2.6786024640148,-2.38525254476746,3.29024860026342e-07,8.24401808455249e-07
"SNX18P7",2.82671283225503,-3.40891506644133,3.30109386967472e-07,8.2705359734047e-07
"RNU4ATAC12P",3.04650862183502,-3.43817911951915,3.32128794607077e-07,8.31981050429859e-07
"AC025181.1",1.56297911358038,-3.03543463080011,3.32315661911057e-07,8.32383152838819e-07
"FOXO6",1.00773183111472,0.620535791672576,3.37170921139585e-07,8.44209931174743e-07
"USH2A",1.23586820574221,-1.46452313638349,3.379803366639e-07,8.46102438686419e-07
"FP325331.1",1.77943760366926,-2.71408905083967,3.38058152577926e-07,8.4623018892278e-07
"AP000943.2",2.93507359572115,-3.33654571150972,3.3937564127393e-07,8.49460833050806e-07
"AL357632.1",1.92601339064156,-2.92066747932237,3.42439756569258e-07,8.56723093862256e-07
"TKTL1",3.42508978483578,0.639318734096625,3.42845831580958e-07,8.57671102790181e-07
"AC027279.1",1.7960334036035,-1.37280452476012,3.43076502043514e-07,8.58143706515359e-07
"MDS2",1.09056440185335,-2.03509639321808,3.43089075333001e-07,8.58143706515359e-07
"ZNF341-AS1",1.07984715578052,-2.55941052110044,3.44106368133906e-07,8.60620051334269e-07
"AL645608.8",1.07187154935482,-0.121350600939793,3.44742015853533e-07,8.61936887215945e-07
"CNOT10-AS1",2.94793195939654,-3.5683333405605,3.45811077436687e-07,8.64367497620372e-07
"AL157713.1",1.27954980251955,-2.40516775526593,3.45823605543047e-07,8.64367497620372e-07
"ZNF663P",2.35038932262403,-0.3501420680991,3.46867694877809e-07,8.6670286968322e-07
"RPSAP5",1.22816789224684,-1.65352393088732,3.49559706598969e-07,8.73222093032436e-07
"AL606807.1",1.11345920576033,-1.76197878448228,3.49619607267391e-07,8.73302676502109e-07
"SOX21",3.23812902174803,-2.66061847596221,3.50105148373217e-07,8.74446355645113e-07
"ZNF75BP",4.54851690919409,-2.89068823176606,3.50731595455988e-07,8.75836550082984e-07
"HNRNPCP4",1.10785085231103,-2.84737869909537,3.52960357581713e-07,8.81159745324304e-07
"LIN28A",3.3246372761442,-2.50511917126521,3.53352184846786e-07,8.82068234502568e-07
"CPN2",3.35326582532227,-0.358709801422745,3.54239649036094e-07,8.84213734059992e-07
"AK4P3",1.9823124380379,-2.90560516408949,3.54579664724626e-07,8.8492261218462e-07
"SNORA63D",3.66525109696608,-3.48527717185599,3.55087423273784e-07,8.86119823340337e-07
"RNA5SP185",5.37024622109789,-2.6704042647079,3.55504674328107e-07,8.87091001978349e-07
"AL591846.2",1.33969053187294,-3.26583900300705,3.55856883750592e-07,8.87899741615261e-07
"SPINT4",3.59721142518603,-3.36389328507695,3.56435939311068e-07,8.89204092755414e-07
"HNRNPA1P61",1.32875719482125,-3.38483986824991,3.57091317782648e-07,8.90698405392958e-07
"AC134349.2",2.94647768382522,-2.19768197031796,3.59802594566098e-07,8.97177850838731e-07
"ADGRD2",1.72839091992094,-2.4981021929131,3.62990358004885e-07,9.04769576366733e-07
"WFDC13",1.74701241571934,-2.32542904850066,3.64006683651664e-07,9.07159671579002e-07
"AL589647.1",1.7469655312114,-2.7167723526219,3.64149227245503e-07,9.07443329891717e-07
"HINT1P1",1.71090431899361,-2.63581858031222,3.65730370504531e-07,9.11239715721581e-07
"RN7SL263P",1.75289507239767,-2.8769226407732,3.66150468352409e-07,9.12142544287782e-07
"OR7E121P",2.67764641570925,-3.57911929730285,3.66477998533736e-07,9.12886494337011e-07
"RPL27AP5",1.39439461134067,-2.36050237964385,3.67697721200292e-07,9.15708190594422e-07
"COX7B2",4.28764017454316,-2.98204390456126,3.68665078498386e-07,9.18044914085247e-07
"LINC01869",1.0203840721375,-2.34517890247085,3.70686247989981e-07,9.22859781934395e-07
"HOXA9",1.00687250328066,4.93403266924113,3.71440469871487e-07,9.24664625691426e-07
"CYP2T3P",1.15881840774646,-1.18961740684257,3.74132875073045e-07,9.31000308930585e-07
"AC005183.1",3.79154073721791,-1.50279664800288,3.75507490301306e-07,9.34126625282612e-07
"LINC01967",2.59711435745526,-2.89577933337034,3.75915503781761e-07,9.35067987636972e-07
"AC032044.2",2.05742925037944,-2.93152291640292,3.76527146882583e-07,9.36515678748343e-07
"BNIP3P4",2.19966561952387,-3.52432618120054,3.77603244799682e-07,9.39118264422291e-07
"AC026979.1",1.62222890822589,-3.52693722682763,3.85017061027809e-07,9.56954134926565e-07
"AC046158.4",3.40172658006594,-3.03284412981011,3.85826551663075e-07,9.58890673905879e-07
"AL117381.1",2.31330683618963,-2.12845031568536,3.85923336231797e-07,9.59055766661777e-07
"HOXB6",1.040887705199,5.24088993805142,3.86442067845924e-07,9.60269329043281e-07
"AC008498.2",3.76210999807979,-2.94169413785238,3.87323900788158e-07,9.62384899536004e-07
"GAPDHP52",1.24340422613842,-3.25540833749849,3.87560991529296e-07,9.62898270319679e-07
"DAW1",2.23411432197126,-2.79447699522839,3.88310990154393e-07,9.64609931746165e-07
"RASA2-IT1",3.81836991816871,-3.03547334313421,3.91480253683242e-07,9.7225341204423e-07
"NKX6-1",2.98086991280979,-2.7690135880534,3.91932653992402e-07,9.73223951708085e-07
"AC093585.1",1.52154462098466,-1.82896265537445,3.92109145518959e-07,9.735856833056e-07
"AC007878.1",2.16192872131648,-0.0427765532587119,3.93847837452262e-07,9.77672250226237e-07
"LCMT1-AS2",2.20145045605796,-1.20118362268252,3.97083651581683e-07,9.853176095209e-07
"OCLM",1.42031658348956,-1.54411128528229,3.98510993576379e-07,9.88704085131031e-07
"PRKAR1AP1",2.45669056362099,-3.5881620064312,4.01825168693664e-07,9.96691729177902e-07
"CTAG2",5.63521179629346,-0.782330278432738,4.02891734934248e-07,9.99180358095431e-07
"MSMB",3.90382424155708,-1.15450104788727,4.03977228981572e-07,1.00179376728531e-06
"AC025287.2",1.0957725430782,-2.9526750089048,4.06073789345275e-07,1.00691383932072e-06
"AC006960.3",1.30135024578994,-2.99258645030081,4.07093111041061e-07,1.00936216113014e-06
"MAPK6PS3",2.51699357073263,-1.85715522487189,4.08101381926789e-07,1.01170330816173e-06
"RPL31P63",1.05283970516043,-1.48451569531654,4.0815423254093e-07,1.01175493673328e-06
"AC098818.1",2.39484826376545,-3.4544230199156,4.09532915674787e-07,1.01494830643364e-06
"VWCE",1.36968878808846,0.750907225216279,4.095388538732e-07,1.01494830643364e-06
"AC093063.1",2.41892501299472,-3.28284605217056,4.09901804377606e-07,1.01576811559351e-06
"VDAC3P1",1.59786937280449,-3.11466733609714,4.11540985351583e-07,1.01969522375396e-06
"AC104651.1",2.07256069527142,-3.16034330220697,4.1231892012153e-07,1.02125421295899e-06
"FOXG1",3.48909995481094,-1.51708393744884,4.1324485281553e-07,1.023410255938e-06
"MXRA5",1.08102780769035,6.54026050889945,4.14998295602535e-07,1.02767213928287e-06
"AL353803.4",2.00235888707214,-3.53731766491059,4.16453232681754e-07,1.03114591819988e-06
"AC020978.3",1.43867797121913,-2.19821779210445,4.17845913463796e-07,1.03435710719204e-06
"STPG3",1.21569490297621,-1.17188490175697,4.17970983949159e-07,1.03454695204527e-06
"RNA5SP161",5.68531358291184,-1.91877287360132,4.18624967578978e-07,1.03600333704548e-06
"AC066616.2",4.53539145375435,-2.72247095319362,4.20137995126554e-07,1.03958487468932e-06
"TPGS1",1.02784800357883,2.81887704361158,4.2213502880388e-07,1.04419918297847e-06
"CLPSL1",3.33826037848972,-3.49208842880625,4.22297574816444e-07,1.04451947711391e-06
"SNORA80E",2.14400715871087,-2.51354863489033,4.23240422690505e-07,1.0467695846298e-06
"ATP5PBP6",2.14177270208597,-3.27708943773208,4.24497995446002e-07,1.04979766498047e-06
"KRT18P68",1.1972607318326,-2.44767169900359,4.24793298805542e-07,1.05036351954007e-06
"MYH6",2.47932109404739,-3.47980611619852,4.25042313388918e-07,1.05089699537456e-06
"PALM2-AKAP2",1.32859465979738,-1.60322711294033,4.25785448011775e-07,1.0525696133831e-06
"IMMP1LP1",2.17870940380682,-3.19360965238149,4.26217359545538e-07,1.05355488929835e-06
"SMCR5",2.70107456140699,-2.48503985210951,4.27690339851568e-07,1.05711319878975e-06
"VN1R83P",1.10656922447185,-1.21910033703016,4.30021466848726e-07,1.06270871418584e-06
"RN7SKP186",4.72135697763856,-2.90330945356627,4.30501054659129e-07,1.06381070159138e-06
"PTPN13",1.13919760864361,4.31736755327243,4.31670996768312e-07,1.06636811329277e-06
"MTCYBP23",4.22545017788229,-2.94986046721509,4.32475285138825e-07,1.06818791989609e-06
"IBA57-DT",1.06740182388766,-2.02065144706863,4.33934288609151e-07,1.07162401157109e-06
"AC100771.1",1.86687108161819,-2.91006656903993,4.36412314370783e-07,1.07732256976998e-06
"RPL12P11",2.18858766794204,-3.05228268833076,4.37355813823581e-07,1.07956732761375e-06
"DCAF13P3",1.43243690139746,-2.98509308509033,4.38553918727533e-07,1.08226522048781e-06
"RN7SL149P",4.57681172841089,-2.93781259073429,4.38584145456992e-07,1.08226522048781e-06
"AC087284.1",2.78825397691506,-1.99195960597785,4.41728838656669e-07,1.08976567231611e-06
"RNA5SP150",4.23730474561973,-3.36261606787288,4.43910102272286e-07,1.09497594168397e-06
"SALL3",4.50021820063795,-2.12539837819897,4.4469427768268e-07,1.09673897851904e-06
"LDLRAD1",1.61274234041931,-1.46710849645309,4.4546850520956e-07,1.0984769345212e-06
"RPL7P10",1.59751263437714,-3.18060510888005,4.49688208051986e-07,1.10853617017684e-06
"AC096888.1",1.92813510327471,-3.24853798395669,4.52852998264524e-07,1.11607650941346e-06
"AL023803.1",1.34420588104748,-2.91073830552892,4.56418272589909e-07,1.12451239849746e-06
"AC055716.2",1.62303515269466,-2.85210507795936,4.56473180131916e-07,1.12455997971831e-06
"CDK7P1",1.54866156906398,-3.40815259577256,4.5936376989383e-07,1.13141651066155e-06
"AL135902.2",1.39273394569182,-3.43649900890455,4.59751059445693e-07,1.13228213447675e-06
"GABRB1",1.86661767026178,-1.16890994934424,4.60231970888708e-07,1.13337817883599e-06
"CYP4A22",4.43525356710132,-1.49916021532499,4.61859799564152e-07,1.13720962104514e-06
"MAL2-AS1",1.64369608712473,-1.30741191899787,4.62250771127984e-07,1.1380835888596e-06
"FAM83A-AS1",1.8290055123861,-2.95802792966677,4.64834896647651e-07,1.14435665002643e-06
"AL390037.1",1.55210998060477,-3.35136121434588,4.68022873983877e-07,1.15211258835554e-06
"AL136988.2",1.40447104301264,-2.09501524055889,4.69027842364275e-07,1.15440921033145e-06
"ATP8A2P2",2.63195518184727,-2.24707524138586,4.7139375840347e-07,1.16005164427799e-06
"SLC25A5P5",1.17618768389194,-0.597989068485206,4.73960330660439e-07,1.1662768694256e-06
"AC005393.1",1.04240722268285,-1.89343523867543,4.78004281685625e-07,1.17595306582261e-06
"SYCP2",1.42036490778352,0.940750640010814,4.81125844240031e-07,1.18326395742451e-06
"RN7SKP71",4.37950950174625,-2.80921190861883,4.8211190512654e-07,1.18559674777479e-06
"Z86062.1",2.41138522970324,-3.19030120535546,4.82929858522498e-07,1.18751580170464e-06
"H2AFZP1",1.79966280653514,-2.89836793104599,4.84897032200454e-07,1.19198194353478e-06
"AL445487.1",1.59300535419544,-3.25977284846508,4.88021090607015e-07,1.19937095394082e-06
"AC092745.1",1.7101486565573,-3.454828291381,4.88054726802241e-07,1.19937095394082e-06
"RANBP20P",1.65522949739996,-3.49510223149423,4.88178260230909e-07,1.19958122232831e-06
"MIR4737",1.75963206498395,-2.39607337286007,4.8892873203149e-07,1.20133188917957e-06
"APOA5",4.42770441534767,-1.3600056968298,4.96283495771298e-07,1.21845543067319e-06
"SPATA13-AS1",3.60212000705859,-2.9040910532961,4.96937334319368e-07,1.21987111135601e-06
"LINC01252",1.13846473547065,-0.921372496689277,4.97472214880588e-07,1.22108924595777e-06
"AL360181.1",1.30559487031637,-2.95053917927594,5.00763541072082e-07,1.22869078542174e-06
"SNRPGP18",4.42165316938733,-2.8993493260009,5.01349391165072e-07,1.22993720415267e-06
"RN7SKP80",1.79621290612295,-1.39347820014132,5.01855410672031e-07,1.23108300251273e-06
"AC108471.1",2.86437330907359,-2.70807672787094,5.02896750280125e-07,1.233541695e-06
"RPL4P2",1.06351448478021,-2.18190671056122,5.03465728459056e-07,1.23484145324175e-06
"CYP24A1",2.05484103050965,0.509997208816052,5.04863058853694e-07,1.23807642772372e-06
"AC008985.1",2.32148880858906,-2.40163223199488,5.06761204713139e-07,1.24253835781934e-06
"ARF4P1",1.67424774767671,-2.32625827522645,5.09493760064182e-07,1.24885067590253e-06
"CSAG4",3.48290621809236,-3.57579957059997,5.11013293310854e-07,1.25247812068036e-06
"HECW1-IT1",3.99244412495821,-3.33341134822341,5.11610238216472e-07,1.25384394197293e-06
"AC022165.1",1.52852935511482,-3.20676226177124,5.11853772689804e-07,1.25434348747975e-06
"TMSB10P2",1.61789219743969,-3.04336304129261,5.1264073693431e-07,1.25617457550342e-06
"AL031705.1",1.09389019076314,-2.59703672306439,5.13177930561051e-07,1.25739338918996e-06
"AL008727.1",1.14180146534512,-2.49197636926895,5.13660244158131e-07,1.25847755670321e-06
"RNA5-8SP5",4.88059048436461,-2.98872659184683,5.16502746231153e-07,1.26495126059541e-06
"AC129502.1",3.08504214172752,-3.29497265499253,5.2139668268452e-07,1.27634320440509e-06
"CT83",5.1463757539008,-1.20682909734583,5.21557856825774e-07,1.2766388293714e-06
"AC069431.2",3.79061862247922,-2.72622091454175,5.22455179456782e-07,1.27873617017184e-06
"AC008750.4",1.94129582745205,-2.73168397267981,5.24894766034409e-07,1.28450815982379e-06
"AL354726.1",1.9943871907921,-2.74280790066872,5.29560116185815e-07,1.29532306833837e-06
"RNA5SP204",5.03188578185256,-2.91880458874394,5.31824913308916e-07,1.30056076214634e-06
"AC008833.1",4.06586198082451,-3.21608653216875,5.32185290663494e-07,1.30134132259534e-06
"AL158801.4",1.94892589344809,-3.02090831431631,5.40453799720344e-07,1.3207423340474e-06
"MTND1P11",4.30390798078471,-2.7044333000943,5.44804511718928e-07,1.33075683769415e-06
"ZNF716",3.84675339693663,-3.0340320896517,5.45408208268221e-07,1.33212845178337e-06
"AL022157.1",1.00025615180763,-1.88506400803884,5.47281658746189e-07,1.33660091564381e-06
"LINC02332",1.44700825594193,-3.28314337185807,5.48456589048375e-07,1.33936685613398e-06
"CRCT1",4.31487038984507,-2.52473544550807,5.49076900638811e-07,1.34077805857798e-06
"AFM",5.44265591916057,-1.39535281199737,5.49216120526943e-07,1.34096734863618e-06
"RPL12P8",1.28431431004083,-1.62735796099501,5.4923930906695e-07,1.34096734863618e-06
"AC022537.1",4.1269415883074,-3.15506572315307,5.49569910393542e-07,1.3416708275298e-06
"LINC01914",1.36383531401636,-2.47543063070872,5.50364597751224e-07,1.34350708829813e-06
"RPL34P6",1.35407127669586,-2.98610976327964,5.52880727790536e-07,1.3491280476625e-06
"TMEM213",2.41717743952156,-1.94338691395377,5.55662767377786e-07,1.35560261079277e-06
"AKAP14",1.68787815513641,-2.83657249214792,5.5721662071899e-07,1.35918350049221e-06
"ASS1P4",2.58453868592865,-2.66631448573743,5.61826850751723e-07,1.36979468274099e-06
"AL591178.1",1.11827473242016,-0.842620304254595,5.67752213703524e-07,1.38358113519256e-06
"AC039056.2",1.03806398709414,-2.14919132707847,5.67788099191957e-07,1.38358113519256e-06
"ZNF66",1.00266476419441,0.22694952435967,5.6933240068315e-07,1.38723727709261e-06
"AL391416.1",1.27602324446281,-1.98993672874672,5.70401561451269e-07,1.38962804834438e-06
"SPDYE5",1.03704316020943,-0.949185547077104,5.70641322579804e-07,1.39010496601617e-06
"BPIFB2",3.56190386799479,-2.15496072227604,5.70994612815759e-07,1.39085835024582e-06
"AL133299.1",2.07823130809451,-2.71337239729048,5.73509766694248e-07,1.3968771921341e-06
"LINC02036",1.75265297551636,-3.46207377848261,5.74672966016561e-07,1.39949456682041e-06
"TPT1P2",2.19307241891878,-2.98974523259599,5.77970159829822e-07,1.40741569751068e-06
"EIF3KP2",2.21519843707964,-3.12870264879011,5.83320707558603e-07,1.42022588732267e-06
"TDGF1P5",2.08683909840066,-3.09554125203582,5.83781864073208e-07,1.42123914862178e-06
"LINC02097",1.48188457463453,-2.48108384601414,5.85486198487551e-07,1.42494919257509e-06
"LINC01676",2.52781351658455,-3.65965035604111,5.87269664341195e-07,1.4289595275363e-06
"H2AFZP4",2.1476585634257,-2.46364275397,5.92468448310612e-07,1.44127632921207e-06
"AC103591.1",1.61077088697621,-3.08387312939401,5.92743528582193e-07,1.44183448556338e-06
"AF064858.2",1.63311950194411,-2.60159001835259,5.98704488007801e-07,1.45560577507735e-06
"PRKCA-AS1",3.26108853543283,-2.02703112605264,6.00852930789926e-07,1.46066071425409e-06
"AC006460.1",2.13612620591674,-2.61738938802363,6.03070870564752e-07,1.46582689750363e-06
"HNRNPA1P54",1.11157713576514,-2.45628205007048,6.05786747613396e-07,1.47174874787373e-06
"POSTN",1.26635306791359,7.4969547843305,6.06091165395922e-07,1.47226189361474e-06
"EIF4E2P2",2.47311610396797,-3.33307461596876,6.1318378710728e-07,1.48914715858869e-06
"HTR1DP1",3.06651692524779,-3.35927896703713,6.16670778637945e-07,1.49738528241554e-06
"CYP4F26P",2.57873734272115,-2.66384514406448,6.20426126412467e-07,1.50592521602252e-06
"UNCX",3.54165064828169,-3.31937616207027,6.23669747178812e-07,1.51356570307422e-06
"AC004009.1",2.89171958164629,-2.46297616384152,6.29318809498389e-07,1.5270406412045e-06
"AC110998.1",1.70990816801533,-3.30155249888984,6.33393229013885e-07,1.53645518152915e-06
"HIST1H3C",2.97011182224613,0.221092813274965,6.33506338115371e-07,1.53661157313466e-06
"NLRP3P1",2.31601992409108,-3.58407672948943,6.35571279531586e-07,1.54114693639124e-06
"CHCHD4P5",3.56122366011511,-3.44822063814061,6.39832190489877e-07,1.55088371905376e-06
"RPL7P36",1.48116063472307,-3.49879754493962,6.40007551118556e-07,1.55118976313683e-06
"RPS5P2",1.56569329665128,-3.05577099895499,6.43122260074798e-07,1.5581412241214e-06
"AC073551.1",3.23557255797356,-3.41845279374065,6.46171259840121e-07,1.56504819166889e-06
"RN7SL49P",1.53908459699937,-2.70903472763455,6.46867682925031e-07,1.5664947651886e-06
"RGL3",1.31824712966116,2.70857566245145,6.48681601722706e-07,1.57040596499812e-06
"ZAR1",1.96570401979921,-3.13063725974165,6.52881726653697e-07,1.58021086264998e-06
"AC019118.1",1.78450398827379,-3.53903838483079,6.54001850095967e-07,1.58267946764319e-06
"BANF2",2.13407239515382,-3.59013551799547,6.56646767772047e-07,1.58871506618336e-06
"AL138689.1",1.32159189646203,-0.833817445430278,6.60685143639016e-07,1.59811850110921e-06
"AC020612.3",1.5147623644392,-2.79179534074848,6.60864333656219e-07,1.59842955850566e-06
"AC114296.1",1.4736275229444,-1.81130897843213,6.61556774095067e-07,1.59998186970722e-06
"LDHAP5",1.02112106182319,-1.48436595596824,6.63833630120755e-07,1.60511984359444e-06
"RNU6-817P",1.25243402670627,-3.23190927437465,6.64043888875779e-07,1.60550536322434e-06
"AC091178.1",1.02139649942905,-1.74023881292816,6.68776279037236e-07,1.61632871661746e-06
"AC092436.4",2.31942285727541,-2.8345922916349,6.70963811463166e-07,1.62149160066976e-06
"LINC01468",3.85522342198705,-2.31454494296996,6.72244083247976e-07,1.62446132186426e-06
"TNNC2",1.50455325096456,4.05182335735446,6.74404555154982e-07,1.62930818314685e-06
"EIF5P1",2.05639035326735,-2.86820097522646,6.76939609363986e-07,1.6350575748193e-06
